Jahr von Rechnungsdatum,Monat von Rechnungsdatum,Tag von Rechnungsdatum,Artikelnummer,Anzahl Bruttoauftragsartikel,Anzahl Nettoauftragsartikel,Zolltarifnummer
2021,März,10,1130-6949,1.00,1.00,
2021,März,10,1130-11786,1.00,1.00,
2021,März,10,1130-11806,1.00,1.00,
2021,März,10,1135-104624,2.00,2.00,
2021,März,10,1220-18896,1.00,1.00,
2021,März,10,1220-109875,1.00,1.00,
2021,März,10,1220-136841,1.00,1.00,
2021,März,10,1410-0005,1.00,1.00,
2021,März,10,1410-5526,1.00,1.00,
2021,März,10,1410-6292,0.00,-1.00,
2021,März,10,1410-6330,0.00,-1.00,
2021,März,10,1410-13289,1.00,1.00,
2021,März,10,1410-15281,1.00,1.00,
2021,März,10,1410-16778,1.00,1.00,
2021,März,10,1410-16914,1.00,1.00,
2021,März,10,1410-17272,1.00,1.00,
2021,März,10,1410-18319,1.00,1.00,
2021,März,10,1410-18828,1.00,1.00,
2021,März,10,1410-18830,1.00,1.00,
2021,März,10,1410-19966,1.00,1.00,
2021,März,10,1410-34812,1.00,1.00,
2021,März,10,1410-35743,1.00,1.00,
2021,März,10,1410-104948,1.00,1.00,
2021,März,10,1410-106279,2.00,2.00,
2021,März,10,1410-109956,1.00,1.00,
2021,März,10,1410-111457,2.00,2.00,
2021,März,10,1410-111873,1.00,1.00,
2021,März,10,1410-112961,1.00,1.00,
2021,März,10,1410-114085,1.00,1.00,
2021,März,10,1410-129761,1.00,1.00,
2021,März,10,1410-137783,1.00,1.00,
2021,März,10,1410-149697,1.00,1.00,
2021,März,10,1410-153267,1.00,1.00,
2021,März,10,1420-8785,2.00,2.00,
2021,März,10,1420-12441,4.00,4.00,
2021,März,10,1420-13130,2.00,2.00,
2021,März,10,1420-16938,2.00,2.00,
2021,März,10,1420-16954,2.00,2.00,
2021,März,10,1420-19719,2.00,2.00,
2021,März,10,1420-20526,2.00,2.00,
2021,März,10,1420-48866,2.00,2.00,
2021,März,10,1420-57832,2.00,2.00,
2021,März,10,1420-59195,2.00,2.00,
2021,März,10,1420-105962,2.00,2.00,
2021,März,10,1420-106259,2.00,2.00,
2021,März,10,1420-107540,2.00,2.00,
2021,März,10,1420-121748,2.00,2.00,
2021,März,10,1420-170241,2.00,2.00,
2021,März,10,1420-171657,2.00,2.00,
2021,März,10,1430-103329,1.00,1.00,
2021,März,10,1430-103330,1.00,1.00,
2021,März,10,1435-123075,1.00,1.00,
2021,März,10,1435-123143,1.00,1.00,
2021,März,10,1435-123240,1.00,1.00,
2021,März,10,1435-123241,1.00,1.00,
2021,März,10,1435-138926,0.00,-1.00,
2021,März,10,1440-34104,1.00,1.00,
2021,März,10,1440-34190,2.00,2.00,
2021,März,10,1440-34221,2.00,2.00,
2021,März,10,1440-58141,1.00,1.00,
2021,März,10,1440-59468,1.00,1.00,
2021,März,10,1440-105924,1.00,1.00,
2021,März,10,1440-109807,4.00,4.00,
2021,März,10,1440-145935,1.00,1.00,
2021,März,10,1520-106230,2.00,2.00,
2021,März,10,1530-16049,1.00,1.00,
2021,März,10,1540-6594,2.00,2.00,
2021,März,10,1540-20713,2.00,2.00,
2021,März,10,1540-105240,2.00,2.00,
2021,März,10,1540-116857,0.00,-2.00,
2021,März,10,1540-117235,0.00,-2.00,
2021,März,10,1550-1603,1.00,1.00,
2021,März,10,1550-101800,1.00,1.00,
2021,März,10,1550-141229,2.00,2.00,
2021,März,10,1550-144837,2.00,2.00,
2021,März,10,1560-7337,2.00,2.00,
2021,März,10,1560-25228,0.00,-1.00,
2021,März,10,1560-102403,2.00,2.00,
2021,März,10,1570-0226,1.00,1.00,
2021,März,10,1570-0473,1.00,1.00,
2021,März,10,1570-0474,1.00,1.00,
2021,März,10,1570-3510,2.00,2.00,
2021,März,10,1570-20362,2.00,2.00,
2021,März,10,1570-21337,1.00,1.00,
2021,März,10,1570-35959,2.00,2.00,
2021,März,10,1570-48560,1.00,1.00,
2021,März,10,1570-51168,1.00,1.00,
2021,März,10,1570-113120,1.00,1.00,
2021,März,10,1570-114156,1.00,1.00,
2021,März,10,1570-157884,2.00,2.00,
2021,März,10,1570-173142,1.00,1.00,
2021,März,10,1570-173143,1.00,1.00,
2021,März,10,1570-182810,1.00,1.00,
2021,März,10,1570-199747,1.00,1.00,
2021,März,10,1570-218115,1.00,1.00,
2021,März,10,1570-222146,1.00,1.00,
2021,März,10,1570-222147,1.00,1.00,
2021,März,10,1570-223924,1.00,1.00,
2021,März,10,1570-266011,1.00,1.00,
2021,März,10,1570-91105513,2.00,2.00,
2021,März,10,1570-91112867,0.00,-1.00,
2021,März,10,1570-91114770,2.00,2.00,
2021,März,10,1570-91115070,1.00,1.00,
2021,März,10,1571-PF01,-1.00,-1.00,
2021,März,10,1580-7233,2.00,2.00,
2021,März,10,1580-7280,1.00,1.00,
2021,März,10,1580-7491,0.00,-2.00,
2021,März,10,1580-7492,0.00,-2.00,
2021,März,10,1580-105602,1.00,1.00,
2021,März,10,1580-106168,2.00,2.00,
2021,März,10,1580-108633,1.00,1.00,
2021,März,10,1580-126551,1.00,1.00,
2021,März,10,1610-2981,1.00,1.00,
2021,März,10,1610-35469,1.00,1.00,
2021,März,10,1610-44300,1.00,1.00,
2021,März,10,1610-44726,1.00,1.00,
2021,März,10,1610-46268,1.00,1.00,
2021,März,10,1610-53413,1.00,1.00,
2021,März,10,1610-103246,1.00,1.00,
2021,März,10,1610-128858,3.00,3.00,
2021,März,10,1610-130753,1.00,1.00,
2021,März,10,1610-142855,4.00,4.00,
2021,März,10,1610-143023,1.00,1.00,
2021,März,10,1610-143827,1.00,1.00,
2021,März,10,1610-161945,1.00,1.00,
2021,März,10,1620-14882,1.00,1.00,
2021,März,10,1620-16891,1.00,1.00,
2021,März,10,1620-106911,1.00,1.00,
2021,März,10,1620-156749,1.00,1.00,
2021,März,10,1630-102007,2.00,2.00,
2021,März,10,1640-10841,1.00,1.00,
2021,März,10,1640-14244,1.00,1.00,
2021,März,10,1640-110170,1.00,1.00,
2021,März,10,1720-1721,1.00,1.00,
2021,März,10,1810-14949,1.00,1.00,
2021,März,10,1810-113787,1.00,1.00,
2021,März,10,1820-3041,2.00,2.00,
2021,März,10,1820-8262,1.00,1.00,
2021,März,10,1820-10218,1.00,1.00,
2021,März,10,1820-11044,3.00,3.00,
2021,März,10,1920-2321,1.00,1.00,
2021,März,10,2010-0001,1.00,1.00,
2021,März,10,2010-3970,1.00,1.00,
2021,März,10,2010-7490,1.00,1.00,
2021,März,10,2010-8279,1.00,1.00,
2021,März,10,2010-9286,1.00,1.00,
2021,März,10,2010-9380,2.00,2.00,
2021,März,10,2010-9425,1.00,1.00,
2021,März,10,2010-10032,1.00,1.00,
2021,März,10,2010-10189,1.00,1.00,
2021,März,10,2010-11190,1.00,1.00,
2021,März,10,2010-118575,1.00,1.00,
2021,März,10,2020-0153,2.00,2.00,
2021,März,10,2020-1326,1.00,1.00,
2021,März,10,2020-2336,1.00,1.00,
2021,März,10,2020-3824,2.00,2.00,
2021,März,10,2020-5080,1.00,1.00,
2021,März,10,2020-5515,1.00,1.00,
2021,März,10,2020-5539,1.00,1.00,
2021,März,10,2020-5607,1.00,1.00,
2021,März,10,2020-5655,1.00,1.00,
2021,März,10,2020-5958,1.00,1.00,
2021,März,10,2020-6093,1.00,1.00,
2021,März,10,2020-6251,1.00,1.00,
2021,März,10,2020-101441,1.00,1.00,
2021,März,10,2020-107397,1.00,1.00,
2021,März,10,2030-0265,1.00,1.00,
2021,März,10,2030-3964,1.00,1.00,
2021,März,10,2030-4508,2.00,2.00,
2021,März,10,2030-4538,1.00,1.00,
2021,März,10,2030-4728,1.00,1.00,
2021,März,10,2030-4902,1.00,1.00,
2021,März,10,2030-4981,0.00,-1.00,
2021,März,10,2030-5229,1.00,1.00,
2021,März,10,2030-104022,1.00,1.00,
2021,März,10,2040-2013,1.00,1.00,
2021,März,10,2040-3151,1.00,1.00,
2021,März,10,2040-3286,1.00,1.00,
2021,März,10,2040-3664,1.00,1.00,
2021,März,10,2040-4214,1.00,1.00,
2021,März,10,2040-4216,2.00,2.00,
2021,März,10,2040-4256,1.00,1.00,
2021,März,10,2040-101319,1.00,1.00,
2021,März,10,2040-109773,1.00,1.00,
2021,März,10,2040-111380,1.00,1.00,
2021,März,10,2110-1317,1.00,1.00,
2021,März,10,2120-2633,6.00,6.00,
2021,März,10,2120-3595,3.00,3.00,
2021,März,10,2140-108139,1.00,1.00,
2021,März,10,2140-111520,3.00,3.00,
2021,März,10,2210-1243,1.00,1.00,
2021,März,10,2230-10454,0.00,-1.00,
2021,März,10,2270-0136,1.00,1.00,
2021,März,10,2270-101259,2.00,2.00,
2021,März,10,2312-100508,1.00,1.00,
2021,März,10,2312-100533,10.00,10.00,
2021,März,10,2312-100538,1.00,1.00,
2021,März,10,2320-12397,1.00,1.00,
2021,März,10,2320-100438,1.00,1.00,
2021,März,10,2330-5748,1.00,1.00,
2021,März,10,2330-100891,1.00,1.00,
2021,März,10,2330-104215,1.00,1.00,
2021,März,10,2330-105343,1.00,1.00,
2021,März,10,2350-7001,1.00,1.00,
2021,März,10,2350-101838,1.00,1.00,
2021,März,10,2360-0132,1.00,1.00,
2021,März,10,2360-0963,1.00,1.00,
2021,März,10,2360-0964,1.00,1.00,
2021,März,10,2360-0976,4.00,4.00,
2021,März,10,2360-1175,2.00,2.00,
2021,März,10,2360-17474,2.00,2.00,
2021,März,10,2360-17475,2.00,2.00,
2021,März,10,2360-17522,2.00,2.00,
2021,März,10,2360-17525,1.00,1.00,
2021,März,10,2360-105559,4.00,4.00,
2021,März,10,2370-7899,2.00,2.00,
2021,März,10,2380-1521,1.00,1.00,
2021,März,10,2380-1624,1.00,1.00,
2021,März,10,2380-1738,1.00,1.00,
2021,März,10,2380-1761,1.00,1.00,
2021,März,10,2380-1763,1.00,1.00,
2021,März,10,2380-1764,1.00,1.00,
2021,März,10,2380-6081,1.00,1.00,
2021,März,10,2380-6240,1.00,1.00,
2021,März,10,2380-6243,1.00,1.00,
2021,März,10,2380-7320,1.00,1.00,
2021,März,10,2380-7958,1.00,1.00,
2021,März,10,2380-8261,1.00,1.00,
2021,März,10,2380-8750,1.00,1.00,
2021,März,10,2380-8782,1.00,1.00,
2021,März,10,2380-100165,1.00,1.00,
2021,März,10,2380-100207,1.00,1.00,
2021,März,10,2380-107860,1.00,1.00,
2021,März,10,90101038,1.00,1.00,
2021,März,10,90104014,9.00,7.00,
2021,März,10,90104016,23.00,21.00,
2021,März,10,90104017,13.00,12.00,
2021,März,10,90104018,5.00,5.00,
2021,März,10,90104020,1.00,1.00,
2021,März,10,90104023,6.00,5.00,
2021,März,10,ALV,3.00,3.00,
2021,März,10,MARK-0001,14.00,14.00,
2021,März,10,P-A-01-00482,-1.00,-1.00,
2021,März,10,P-A-01-00983,1.00,1.00,
2021,März,10,P-A-02-00287,1.00,1.00,
2021,März,10,P-B-02-00183,1.00,1.00,
2021,März,10,P-B-09-01163,1.00,1.00,
2021,März,10,P-O-01-00307,1.00,1.00,
2021,März,11,1010-4296,1.00,1.00,
2021,März,11,1020-13689,1.00,1.00,
2021,März,11,1030-9360,0.00,-1.00,
2021,März,11,1040-101322,2.00,2.00,
2021,März,11,1080-2901,1.00,1.00,
2021,März,11,1080-2925,2.00,2.00,
2021,März,11,1120-100245,1.00,1.00,
2021,März,11,1120-105026,1.00,1.00,
2021,März,11,1120-108511,1.00,1.00,
2021,März,11,1125-5976,1.00,1.00,
2021,März,11,1125-123277,1.00,1.00,
2021,März,11,1130-102414,1.00,1.00,
2021,März,11,1135-102330,2.00,2.00,
2021,März,11,1135-113668,1.00,1.00,
2021,März,11,1135-116043,2.00,2.00,
2021,März,11,1220-4815,0.00,-1.00,
2021,März,11,1220-4817,0.00,-1.00,
2021,März,11,1220-105645,1.00,1.00,
2021,März,11,1220-106084,1.00,1.00,
2021,März,11,1220-127968,0.00,-1.00,
2021,März,11,1240-104885,4.00,4.00,
2021,März,11,1340-0067,2.00,2.00,
2021,März,11,1350-3083,16.00,16.00,
2021,März,11,1350-3267,1.00,1.00,
2021,März,11,1410-3260,1.00,1.00,
2021,März,11,1410-5125,1.00,1.00,
2021,März,11,1410-12975,0.00,-1.00,
2021,März,11,1410-13007,0.00,-1.00,
2021,März,11,1410-13255,0.00,-1.00,
2021,März,11,1410-13394,1.00,1.00,
2021,März,11,1410-16700,1.00,1.00,
2021,März,11,1410-32442,1.00,1.00,
2021,März,11,1410-33035,1.00,1.00,
2021,März,11,1410-34084,1.00,1.00,
2021,März,11,1410-34086,1.00,1.00,
2021,März,11,1410-35419,0.00,-1.00,
2021,März,11,1410-35816,1.00,1.00,
2021,März,11,1410-105231,1.00,1.00,
2021,März,11,1410-109854,1.00,1.00,
2021,März,11,1410-116118,1.00,1.00,
2021,März,11,1410-116937,1.00,1.00,
2021,März,11,1410-120170,1.00,1.00,
2021,März,11,1410-120194,1.00,1.00,
2021,März,11,1410-127362,1.00,1.00,
2021,März,11,1410-130363,1.00,1.00,
2021,März,11,1410-153117,1.00,1.00,
2021,März,11,1420-5406,2.00,2.00,
2021,März,11,1420-13116,2.00,2.00,
2021,März,11,1420-16001,2.00,2.00,
2021,März,11,1420-16484,2.00,2.00,
2021,März,11,1420-19630,0.00,-2.00,
2021,März,11,1420-19631,0.00,-2.00,
2021,März,11,1420-48143,2.00,2.00,
2021,März,11,1420-48633,2.00,2.00,
2021,März,11,1420-48967,2.00,2.00,
2021,März,11,1420-49254,2.00,2.00,
2021,März,11,1420-58752,2.00,2.00,
2021,März,11,1420-60185,0.00,-2.00,
2021,März,11,1420-106546,2.00,2.00,
2021,März,11,1420-106987,2.00,2.00,
2021,März,11,1420-114370,2.00,2.00,
2021,März,11,1420-120210,2.00,2.00,
2021,März,11,1420-121344,1.00,1.00,
2021,März,11,1420-122006,2.00,2.00,
2021,März,11,1420-167965,1.00,1.00,
2021,März,11,1430-103357,2.00,2.00,
2021,März,11,1435-1235,0.00,-1.00,
2021,März,11,1435-38146,1.00,1.00,
2021,März,11,1435-141526,1.00,1.00,
2021,März,11,1435-143181,1.00,1.00,
2021,März,11,1435-PF01,-1.00,-1.00,
2021,März,11,1440-18183,0.00,-1.00,
2021,März,11,1440-22190,1.00,1.00,
2021,März,11,1440-34104,1.00,1.00,
2021,März,11,1440-43729,2.00,2.00,
2021,März,11,1440-47732,2.00,2.00,
2021,März,11,1440-59637,1.00,1.00,
2021,März,11,1440-119611,1.00,1.00,
2021,März,11,1440-120812,1.00,1.00,
2021,März,11,1440-121002,1.00,1.00,
2021,März,11,1440-151931,1.00,1.00,
2021,März,11,1520-118672,2.00,2.00,
2021,März,11,1520-126948,1.00,1.00,
2021,März,11,1540-14179,2.00,2.00,
2021,März,11,1540-33455,2.00,2.00,
2021,März,11,1540-34649,1.00,1.00,
2021,März,11,1540-181125,2.00,2.00,
2021,März,11,1540-182005,1.00,1.00,
2021,März,11,1550-9125,1.00,1.00,
2021,März,11,1550-9126,1.00,1.00,
2021,März,11,1550-20661,2.00,2.00,
2021,März,11,1550-24247,1.00,1.00,
2021,März,11,1550-104815,2.00,2.00,
2021,März,11,1550-105478,2.00,2.00,
2021,März,11,1550-110997,0.00,-1.00,
2021,März,11,1550-110998,0.00,-1.00,
2021,März,11,1550-113183,2.00,2.00,
2021,März,11,1560-4577,0.00,-2.00,
2021,März,11,1560-4693,1.00,1.00,
2021,März,11,1560-25631,2.00,2.00,
2021,März,11,1560-110654,2.00,2.00,
2021,März,11,1570-0253,1.00,1.00,
2021,März,11,1570-0597,2.00,2.00,
2021,März,11,1570-3165,1.00,1.00,
2021,März,11,1570-4661,2.00,2.00,
2021,März,11,1570-4964,0.00,-2.00,
2021,März,11,1570-11254,1.00,1.00,
2021,März,11,1570-20362,2.00,2.00,
2021,März,11,1570-21464,1.00,1.00,
2021,März,11,1570-21893,0.00,-2.00,
2021,März,11,1570-36266,1.00,1.00,
2021,März,11,1570-36267,1.00,1.00,
2021,März,11,1570-48692,1.00,1.00,
2021,März,11,1570-48693,1.00,1.00,
2021,März,11,1570-113065,2.00,2.00,
2021,März,11,1570-117713,1.00,1.00,
2021,März,11,1570-129003,2.00,2.00,
2021,März,11,1570-129483,1.00,1.00,
2021,März,11,1570-155727,0.00,-1.00,
2021,März,11,1570-194893,1.00,1.00,
2021,März,11,1570-194894,1.00,1.00,
2021,März,11,1570-199302,1.00,1.00,
2021,März,11,1570-199330,1.00,1.00,
2021,März,11,1570-201294,1.00,1.00,
2021,März,11,1570-91101906,2.00,2.00,
2021,März,11,1570-91102498,1.00,1.00,
2021,März,11,1570-91105513,2.00,2.00,
2021,März,11,1570-91108486,2.00,2.00,
2021,März,11,1570-91109376,2.00,2.00,
2021,März,11,1572-100532,1.00,1.00,
2021,März,11,1580-0060,4.00,4.00,
2021,März,11,1580-4777,2.00,2.00,
2021,März,11,1580-103449,1.00,1.00,
2021,März,11,1580-126824,0.00,-1.00,
2021,März,11,1610-3029,1.00,1.00,
2021,März,11,1610-7487,1.00,1.00,
2021,März,11,1610-24166,1.00,1.00,
2021,März,11,1610-44377,2.00,2.00,
2021,März,11,1610-54416,1.00,1.00,
2021,März,11,1610-55914,7.00,7.00,
2021,März,11,1610-100898,1.00,1.00,
2021,März,11,1610-127338,1.00,1.00,
2021,März,11,1610-128991,1.00,1.00,
2021,März,11,1610-160192,2.00,2.00,
2021,März,11,1620-16888,1.00,1.00,
2021,März,11,1630-1821,1.00,1.00,
2021,März,11,1640-120056,1.00,1.00,
2021,März,11,1710-139707,1.00,1.00,
2021,März,11,1720-133972,1.00,1.00,
2021,März,11,1730-103903,1.00,1.00,
2021,März,11,1731-109292,1.00,1.00,
2021,März,11,1810-102740,1.00,1.00,
2021,März,11,1820-8752,1.00,1.00,
2021,März,11,1820-8835,1.00,1.00,
2021,März,11,1920-0617,1.00,1.00,
2021,März,11,1920-2425,1.00,1.00,
2021,März,11,1920-112429,1.00,1.00,
2021,März,11,2010-0187,1.00,1.00,
2021,März,11,2010-0693,1.00,1.00,
2021,März,11,2010-3181,1.00,1.00,
2021,März,11,2010-3299,0.00,-1.00,
2021,März,11,2010-9165,1.00,1.00,
2021,März,11,2010-9516,1.00,1.00,
2021,März,11,2010-9609,2.00,2.00,
2021,März,11,2010-10310,1.00,1.00,
2021,März,11,2010-103405,1.00,1.00,
2021,März,11,2010-105583,1.00,1.00,
2021,März,11,2010-110762,1.00,1.00,
2021,März,11,2010-111583,1.00,1.00,
2021,März,11,2010-112807,1.00,1.00,
2021,März,11,2010-113094,0.00,-1.00,
2021,März,11,2010-117102,1.00,1.00,
2021,März,11,2020-1916,0.00,-1.00,
2021,März,11,2020-1945,1.00,1.00,
2021,März,11,2020-2124,1.00,1.00,
2021,März,11,2020-3825,1.00,1.00,
2021,März,11,2020-4743,1.00,1.00,
2021,März,11,2020-4856,1.00,1.00,
2021,März,11,2020-5037,1.00,1.00,
2021,März,11,2020-5483,1.00,1.00,
2021,März,11,2020-5498,1.00,1.00,
2021,März,11,2020-5537,1.00,1.00,
2021,März,11,2020-5540,2.00,2.00,
2021,März,11,2020-5544,1.00,1.00,
2021,März,11,2020-5591,1.00,1.00,
2021,März,11,2020-5630,3.00,3.00,
2021,März,11,2020-5662,2.00,2.00,
2021,März,11,2020-5741,2.00,2.00,
2021,März,11,2020-5748,1.00,1.00,
2021,März,11,2020-6018,1.00,1.00,
2021,März,11,2020-101333,1.00,1.00,
2021,März,11,2020-105686,1.00,1.00,
2021,März,11,2020-108392,2.00,2.00,
2021,März,11,2030-0070,1.00,1.00,
2021,März,11,2030-0261,1.00,1.00,
2021,März,11,2030-2732,1.00,1.00,
2021,März,11,2030-4380,1.00,1.00,
2021,März,11,2030-4649,0.00,-1.00,
2021,März,11,2030-107814,3.00,3.00,
2021,März,11,2040-0019,1.00,1.00,
2021,März,11,2040-0227,1.00,1.00,
2021,März,11,2040-1255,1.00,1.00,
2021,März,11,2040-1781,1.00,1.00,
2021,März,11,2040-3618,1.00,1.00,
2021,März,11,2040-3693,1.00,1.00,
2021,März,11,2040-3798,2.00,2.00,
2021,März,11,2040-3802,1.00,1.00,
2021,März,11,2040-4189,1.00,1.00,
2021,März,11,2040-4190,3.00,3.00,
2021,März,11,2040-4207,1.00,1.00,
2021,März,11,2040-4403,1.00,1.00,
2021,März,11,2040-4595,1.00,1.00,
2021,März,11,2040-4773,1.00,1.00,
2021,März,11,2040-101386,1.00,1.00,
2021,März,11,2040-101421,1.00,1.00,
2021,März,11,2040-103789,1.00,1.00,
2021,März,11,2040-108837,1.00,1.00,
2021,März,11,2120-2492,4.00,4.00,
2021,März,11,2120-3356,6.00,6.00,
2021,März,11,2120-3892,4.00,4.00,
2021,März,11,2120-4141,6.00,6.00,
2021,März,11,2120-101567,2.00,0.00,
2021,März,11,2240-1635,0.00,-1.00,
2021,März,11,2240-102701,0.00,-1.00,
2021,März,11,2250-102783,1.00,1.00,
2021,März,11,2260-6576,1.00,1.00,
2021,März,11,2260-107953,0.00,-1.00,
2021,März,11,2260-PF01,1.00,1.00,
2021,März,11,2270-0059,1.00,1.00,
2021,März,11,2270-3505,1.00,1.00,
2021,März,11,2270-3506,1.00,1.00,
2021,März,11,2270-8306,1.00,1.00,
2021,März,11,2270-13986,1.00,1.00,
2021,März,11,2270-131996,0.00,-1.00,
2021,März,11,2271-11558,1.00,1.00,
2021,März,11,2310-3162,1.00,1.00,
2021,März,11,2310-6336,1.00,1.00,
2021,März,11,2311-8687,1.00,1.00,
2021,März,11,2313-4345,1.00,1.00,
2021,März,11,2320-7964,2.00,2.00,
2021,März,11,2320-116940,1.00,1.00,
2021,März,11,2330-105003,1.00,1.00,
2021,März,11,2340-0099,1.00,1.00,
2021,März,11,2340-0379,1.00,1.00,
2021,März,11,2340-0684,2.00,2.00,
2021,März,11,2340-1779,1.00,1.00,
2021,März,11,2350-101678,1.00,1.00,
2021,März,11,2360-0031,1.00,1.00,
2021,März,11,2360-0349,3.00,3.00,
2021,März,11,2360-0693,1.00,1.00,
2021,März,11,2360-0819,1.00,1.00,
2021,März,11,2360-0951,4.00,4.00,
2021,März,11,2360-1081,1.00,1.00,
2021,März,11,2360-1166,1.00,1.00,
2021,März,11,2360-1167,1.00,1.00,
2021,März,11,2360-1229,2.00,2.00,
2021,März,11,2360-1230,1.00,1.00,
2021,März,11,2360-1255,3.00,3.00,
2021,März,11,2360-17360,1.00,1.00,
2021,März,11,2360-17387,3.00,3.00,
2021,März,11,2360-17389,1.00,1.00,
2021,März,11,2360-17423,2.00,2.00,
2021,März,11,2360-17474,1.00,1.00,
2021,März,11,2360-17483,1.00,0.00,
2021,März,11,2360-17522,3.00,1.00,
2021,März,11,2360-17525,7.00,7.00,
2021,März,11,2360-105549,1.00,1.00,
2021,März,11,2360-105566,1.00,1.00,
2021,März,11,2360-105572,1.00,1.00,
2021,März,11,2370-3621,1.00,1.00,
2021,März,11,2370-3622,1.00,1.00,
2021,März,11,2370-3629,2.00,2.00,
2021,März,11,2370-3950,1.00,1.00,
2021,März,11,2370-3966,1.00,1.00,
2021,März,11,2370-4829,1.00,1.00,
2021,März,11,2370-4830,1.00,1.00,
2021,März,11,2380-1765,1.00,1.00,
2021,März,11,2380-4605,2.00,2.00,
2021,März,11,2380-6022,1.00,1.00,
2021,März,11,2380-7320,1.00,1.00,
2021,März,11,2380-7605,1.00,1.00,
2021,März,11,2380-7747,1.00,1.00,
2021,März,11,2380-8605,1.00,1.00,
2021,März,11,2380-8798,2.00,2.00,
2021,März,11,2380-8800,1.00,1.00,
2021,März,11,2380-8849,1.00,1.00,
2021,März,11,2380-100069,0.00,-1.00,
2021,März,11,2380-101094,1.00,1.00,
2021,März,11,2380-101923,1.00,1.00,
2021,März,11,2380-102672,1.00,1.00,
2021,März,11,2380-103047,1.00,1.00,
2021,März,11,2380-104221,1.00,1.00,
2021,März,11,2380-104609,1.00,1.00,
2021,März,11,2380-107064,1.00,1.00,
2021,März,11,2380-107365,1.00,1.00,
2021,März,11,2380-109438,1.00,1.00,
2021,März,11,2380-111609,1.00,1.00,
2021,März,11,90101038,1.00,1.00,
2021,März,11,90101083,1.00,1.00,
2021,März,11,90104006,1.00,1.00,
2021,März,11,90104014,8.00,8.00,
2021,März,11,90104016,30.00,29.00,
2021,März,11,90104017,8.00,7.00,
2021,März,11,90104023,7.00,7.00,
2021,März,11,90104028,2.00,2.00,
2021,März,11,AVE,1.00,1.00,
2021,März,11,MARK-0001,10.00,9.00,
2021,März,11,P-A-01-00279,1.00,1.00,
2021,März,11,P-A-02-00367,-1.00,-1.00,
2021,März,11,P-B-01-00051,1.00,1.00,
2021,März,11,P-B-01-00168,1.00,1.00,
2021,März,11,P-O-02-00271,1.00,1.00,
2021,März,12,33-2030,1.00,1.00,
2021,März,12,1010-24330,1.00,1.00,
2021,März,12,1010-109219,1.00,1.00,
2021,März,12,1010-109220,1.00,1.00,
2021,März,12,1020-3799,2.00,2.00,
2021,März,12,1020-101915,1.00,1.00,
2021,März,12,1020-102255,1.00,1.00,
2021,März,12,1020-125832,1.00,1.00,
2021,März,12,1030-103059,1.00,1.00,
2021,März,12,1030-105374,1.00,1.00,
2021,März,12,1030-105375,1.00,1.00,
2021,März,12,1030-118305,1.00,1.00,
2021,März,12,1040-101423,2.00,2.00,
2021,März,12,1040-101424,1.00,1.00,
2021,März,12,1080-2737,2.00,2.00,
2021,März,12,1120-7329,1.00,1.00,
2021,März,12,1120-7330,1.00,1.00,
2021,März,12,1125-107460,1.00,1.00,
2021,März,12,1125-114669,1.00,1.00,
2021,März,12,1130-101675,2.00,2.00,
2021,März,12,1130-123305,1.00,1.00,
2021,März,12,1140-102259,1.00,1.00,
2021,März,12,1220-4173,1.00,1.00,
2021,März,12,1220-5460,1.00,1.00,
2021,März,12,1220-14824,1.00,1.00,
2021,März,12,1220-102623,1.00,1.00,
2021,März,12,1220-138871,1.00,1.00,
2021,März,12,1240-15183,1.00,1.00,
2021,März,12,1240-102876,1.00,1.00,
2021,März,12,1240-104634,1.00,1.00,
2021,März,12,1240-104769,2.00,2.00,
2021,März,12,1240-111026,4.00,4.00,
2021,März,12,1240-120532,1.00,1.00,
2021,März,12,1260-1679,1.00,1.00,
2021,März,12,1260-108181,1.00,1.00,
2021,März,12,1410-0005,1.00,1.00,
2021,März,12,1410-0755,1.00,1.00,
2021,März,12,1410-15270,2.00,2.00,
2021,März,12,1410-15803,1.00,1.00,
2021,März,12,1410-16625,1.00,1.00,
2021,März,12,1410-16942,1.00,1.00,
2021,März,12,1410-17778,1.00,1.00,
2021,März,12,1410-32965,1.00,1.00,
