EngineType;CarNr;CarMake;CarModel;K24-Kategorie;TD-Genart;TD-ArtNr;PDM-TD-ArtNr;TD-ArtBeschreibung;PDM-ArtID;K24-Nr;ImportVersionNo;Manufacturer:Link;Manufacturer:Link
Elektromotor;650;NISSAN;LEAF (ZE0);Kühlung;Frostschutz;PRESTONE-PAFR0007A;NULL;Frostschutz;NULL;NULL;20210401;NULL;4690
Elektromotor;650;NISSAN;LEAF (ZE0);Kühlung;Frostschutz;ACKOJAP-A60-0009;NULL;Frostschutz;NULL;NULL;20210401;NULL;1004081
Elektromotor;650;NISSAN;LEAF (ZE0);Kühlung;Frostschutz;ACKOJAP-A60-0004;NULL;Frostschutz;NULL;NULL;20210401;NULL;1004081
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;FEBIBILSTEIN-26748;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;797
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;OPENPARTS-BFE1000.05;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;3172
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;VALEO-402403;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;521
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;VALEO-402402;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;521
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;VALEO-402407;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;521
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;VALEO-402405;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;521
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;SWAG-99 90 0004;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;1241
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;SWAG-32 92 3930;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;1241
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;SWAG-99 90 0001;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;1241
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;FERODO-FBE050;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;876
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;SWAG-10 92 1754;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;1241
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;ZEKKERT-FK-2010;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;4317
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;OPENPARTS-BFE1000.10;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;3172
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;SCTMANNOL-Brake Fluid DOT-4;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;2504
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;VALEO-403400;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;521
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;VALEO-402409;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;521
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;FEBIBILSTEIN-26461;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;797
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;FEBIBILSTEIN-23932;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;797
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;FEBIBILSTEIN-23930;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;797
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;FEBIBILSTEIN-26746;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;797
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;FEBIBILSTEIN-21754;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;797
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;SWAG-30 92 6461;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;1241
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;ZEKKERT-FK-2005;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;4317
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;VALEO-403403;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;521
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;VALEO-402408;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;521
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;SWAG-32 92 3932;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;1241
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsflüssigkeit;VALEO-402404;NULL;Bremsflüssigkeit;NULL;NULL;20210401;NULL;521
Elektromotor;650;NISSAN;LEAF (ZE0);Federung/Dämpfung;Schutzkappe/Faltenbalg, Stoßdämpfer;KYB-912031;NULL;Schutzkappe/Faltenbalg, Stoßdämpfer;NULL;NULL;20210401;NULL;1410
Elektromotor;650;NISSAN;LEAF (ZE0);Federung/Dämpfung;Schutzkappe/Faltenbalg, Stoßdämpfer;FEBEST-NSHB-F15F;NULL;Schutzkappe/Faltenbalg, Stoßdämpfer;NULL;NULL;20210401;NULL;3863
Elektromotor;650;NISSAN;LEAF (ZE0);Federung/Dämpfung;Schutzkappe/Faltenbalg, Stoßdämpfer;BIRTH-53015;NULL;Schutzkappe/Faltenbalg, Stoßdämpfer;NULL;NULL;20210401;NULL;2455
Elektromotor;650;NISSAN;LEAF (ZE0);Federung/Dämpfung;Schutzkappe/Faltenbalg, Stoßdämpfer;FEBEST-NSHB-F15R;NULL;Schutzkappe/Faltenbalg, Stoßdämpfer;NULL;NULL;20210401;NULL;3863
Elektromotor;650;NISSAN;LEAF (ZE0);Federung/Dämpfung;Schutzkappe/Faltenbalg, Stoßdämpfer;TOOR-SPK4975;NULL;Schutzkappe/Faltenbalg, Stoßdämpfer;NULL;NULL;20210401;NULL;5166
Elektromotor;650;NISSAN;LEAF (ZE0);Federung/Dämpfung;Schutzkappe/Faltenbalg, Stoßdämpfer;MCHANIX-NSDBT-013;NULL;Schutzkappe/Faltenbalg, Stoßdämpfer;NULL;NULL;20210401;NULL;5059
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PDKF2467;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PDKR998;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PDKF2439;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PD40K2621;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PD40K2173;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PDKR654;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PD40K2620;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PD40K1363;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PDKR1065;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PDKF1398;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Hochleistungs-Bremsensatz;EBCBRAKES-PD40K2487;NULL;Hochleistungs-Bremsensatz;NULL;NULL;20210401;NULL;4286
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsensatz, Scheibenbremse;MAPCO-47287;NULL;Bremsensatz, Scheibenbremse;NULL;NULL;20210401;NULL;2099
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsensatz, Scheibenbremse;RIDEX-3405B0292;NULL;Bremsensatz, Scheibenbremse;NULL;NULL;20210401;NULL;5211
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsensatz, Scheibenbremse;STARK-SKBK-1090356;NULL;Bremsensatz, Scheibenbremse;NULL;NULL;20210401;NULL;5210
Elektromotor;650;NISSAN;LEAF (ZE0);Achsantrieb;Lager, Antriebswelle;BTA-H31001BTA;NULL;Lager, Antriebswelle;NULL;NULL;20210401;NULL;3882
Elektromotor;650;NISSAN;LEAF (ZE0);Achsantrieb;Lager, Antriebswelle;ZZVF-ZVPH030;NULL;Lager, Antriebswelle;NULL;NULL;20210401;NULL;5075
Elektromotor;650;NISSAN;LEAF (ZE0);Achsantrieb;Lager, Antriebswelle;FEBEST-AS-356220;NULL;Lager, Antriebswelle;NULL;NULL;20210401;NULL;3863
Elektromotor;650;NISSAN;LEAF (ZE0);Achsantrieb;Lager, Antriebswelle;ASAM-77347;NULL;Lager, Antriebswelle;NULL;NULL;20210401;NULL;3699
Elektromotor;650;NISSAN;LEAF (ZE0);Riementrieb;Keilriemen;LUCAS-13AV1525L;NULL;Keilriemen;NULL;NULL;20210401;NULL;3600
Elektromotor;650;NISSAN;LEAF (ZE0);Beleuchtung;Glühlampe, Abbiegescheinwerfer;ZEKKERT-LP-1110;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;4317
Elektromotor;650;NISSAN;LEAF (ZE0);Räder;Spurverbreiterung;EIBACH-S90-4-15-026;NULL;Spurverbreiterung;NULL;NULL;20210401;NULL;1760
Elektromotor;650;NISSAN;LEAF (ZE0);Komfortsysteme;Rückfahrkamera, Einparkhilfe;ACKOJA-A38-74-0017;NULL;Rückfahrkamera, Einparkhilfe;NULL;NULL;20210401;NULL;3423
Elektromotor;650;NISSAN;LEAF (ZE0);Komfortsysteme;Rückfahrkamera, Einparkhilfe;ACKOJAP-A38-74-0017;NULL;Rückfahrkamera, Einparkhilfe;NULL;NULL;20210401;NULL;1004081
Elektromotor;650;NISSAN;LEAF (ZE0);Komfortsysteme;Rückfahrkamera, Einparkhilfe;ACKOJA-A38-74-0016;NULL;Rückfahrkamera, Einparkhilfe;NULL;NULL;20210401;NULL;3423
Elektromotor;650;NISSAN;LEAF (ZE0);Komfortsysteme;Rückfahrkamera, Einparkhilfe;ACKOJAP-A38-74-0016;NULL;Rückfahrkamera, Einparkhilfe;NULL;NULL;20210401;NULL;1004081
Elektromotor;650;NISSAN;LEAF (ZE0);Beleuchtung;Glühlampe, Tagfahrleuchte;ZEKKERT-LP-1090;NULL;Glühlampe, Blinkleuchte;NULL;NULL;20210401;NULL;4317
Elektromotor;650;NISSAN;LEAF (ZE0);Beleuchtung;Glühlampe, Tagfahrleuchte;HERTHBUSSELPARTS-89901332;NULL;Glühlampe, Park-/Positionsleuchte;NULL;NULL;20210401;NULL;635
Elektromotor;650;NISSAN;LEAF (ZE0);Beleuchtung;Glühlampe, Tagfahrleuchte;ZEKKERT-LP-1110;NULL;Glühlampe, Fernscheinwerfer;NULL;NULL;20210401;NULL;4317
Elektromotor;650;NISSAN;LEAF (ZE0);Beleuchtung;Glühlampe, Tagfahrleuchte;ELTAAUTOMOTIVE-EB0184SB;NULL;Glühlampe, Tagfahrleuchte;NULL;NULL;20210401;NULL;3395
Elektromotor;650;NISSAN;LEAF (ZE0);Beleuchtung;Glühlampe, Tagfahrleuchte;MAXGEAR-78-0126;NULL;Glühlampe, Blinkleuchte;NULL;NULL;20210401;NULL;3219
Elektromotor;650;NISSAN;LEAF (ZE0);Beleuchtung;Glühlampe, Tagfahrleuchte;KLAXCARFRANCE-86595z;NULL;Glühlampe, Blinkleuchte;NULL;NULL;20210401;NULL;3197
Elektromotor;650;NISSAN;LEAF (ZE0);Beleuchtung;Glühlampe, Tagfahrleuchte;PHILIPS-12277C1;NULL;Glühlampe, Blinkleuchte;NULL;NULL;20210401;NULL;648
Elektromotor;650;NISSAN;LEAF (ZE0);Beleuchtung;Glühlampe, Tagfahrleuchte;LUCAS-LLB184;NULL;Glühlampe, Tagfahrleuchte;NULL;NULL;20210401;NULL;3600
Elektromotor;650;NISSAN;LEAF (ZE0);Beleuchtung;Glühlampe, Tagfahrleuchte;ZEKKERT-LP-1121;NULL;Glühlampe, Blinkleuchte;NULL;NULL;20210401;NULL;4317
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Clip, Zier-/Schutzleiste;MASUMA-KJ-826;NULL;Clip, Zier-/Schutzleiste;NULL;NULL;20210401;NULL;5071
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Clip, Zier-/Schutzleiste;MASUMA-KJ-1518;NULL;Clip, Zier-/Schutzleiste;NULL;NULL;20210401;NULL;5071
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Clip, Zier-/Schutzleiste;MASUMA-KJ-2574;NULL;Clip, Zier-/Schutzleiste;NULL;NULL;20210401;NULL;5071
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Clip, Zier-/Schutzleiste;MASUMA-KJ-2539;NULL;Clip, Zier-/Schutzleiste;NULL;NULL;20210401;NULL;5071
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Clip, Zier-/Schutzleiste;MASUMA-KJ-2465;NULL;Clip, Zier-/Schutzleiste;NULL;NULL;20210401;NULL;5071
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Clip, Zier-/Schutzleiste;MASUMA-KJ-057;NULL;Clip, Zier-/Schutzleiste;NULL;NULL;20210401;NULL;5071
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Clip, Zier-/Schutzleiste;RESTAGRAF-12532;NULL;Clip, Zier-/Schutzleiste;NULL;NULL;20210401;NULL;5015
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Clip, Zier-/Schutzleiste;MASUMA-KJ-634;NULL;Clip, Zier-/Schutzleiste;NULL;NULL;20210401;NULL;5071
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Clip, Zier-/Schutzleiste;ZEKKERT-BE-1998;NULL;Clip, Zier-/Schutzleiste;NULL;NULL;20210401;NULL;4317
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Clip, Zier-/Schutzleiste;ZEKKERT-BE-2195;NULL;Clip, Zier-/Schutzleiste;NULL;NULL;20210401;NULL;4317
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;WXQP-130139;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5191
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;MOVELEX-M23381;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5567
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;WXQP-130141;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5191
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;MOVELEX-M23377;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5567
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;WXQP-11150;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5191
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;WXQP-520071;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5191
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;WXQP-11719;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5191
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;WXQP-520069;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5191
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;WXQP-11162;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5191
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;WXQP-520075;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5191
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Lambdasonde;MOVELEX-M23382;NULL;Lambdasonde;NULL;NULL;20210401;NULL;5567
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Schalter, Bremsbetätigung (Motorsteuerung);EPS-1.810.265;NULL;Bremslichtschalter;NULL;NULL;20210401;NULL;2404
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Schalter, Bremsbetätigung (Motorsteuerung);EPS-1.810.265;NULL;Bremslichtschalter;NULL;NULL;20210401;NULL;2404
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Schalter, Bremsbetätigung (Motorsteuerung);FACET-7.1265;NULL;Bremslichtschalter;NULL;NULL;20210401;NULL;736
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Schalter, Bremsbetätigung (Motorsteuerung);FACET-7.1265;NULL;Bremslichtschalter;NULL;NULL;20210401;NULL;736
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Schalter, Bremsbetätigung (Motorsteuerung);KW-510 265;NULL;Bremslichtschalter;NULL;NULL;20210401;NULL;2405
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Schalter, Bremsbetätigung (Motorsteuerung);KW-510 265;NULL;Bremslichtschalter;NULL;NULL;20210401;NULL;2405
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;MEYLE-16-14 821 0006;NULL;Sensor, Kühlmitteltemperatur;NULL;NULL;20210401;NULL;2136
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;WALKERPRODUCTS-211-1031;NULL;Sensor, Öltemperatur;NULL;NULL;20210401;NULL;2748
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;WALKERPRODUCTS-211-1031;NULL;Sensor, Öltemperatur;NULL;NULL;20210401;NULL;2748
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;ANGLI-1809;NULL;Sensor, Kühlmitteltemperatur;NULL;NULL;20210401;NULL;3181
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;EPS-1.830.225;NULL;Sensor, Öltemperatur;NULL;NULL;20210401;NULL;2404
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;EPS-1.830.225;NULL;Sensor, Öltemperatur;NULL;NULL;20210401;NULL;2404
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;KW-530 225;NULL;Sensor, Öltemperatur;NULL;NULL;20210401;NULL;2405
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;KW-530 225;NULL;Sensor, Öltemperatur;NULL;NULL;20210401;NULL;2405
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;QUINTONHAZELL-XEMS57;NULL;Sensor, Kühlmitteltemperatur;NULL;NULL;20210401;NULL;622
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;MOTAQUIP-VCT121;NULL;Sensor, Kühlmitteltemperatur;NULL;NULL;20210401;NULL;3268
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;FACET-7.3225;NULL;Sensor, Öltemperatur;NULL;NULL;20210401;NULL;736
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;FACET-7.3225;NULL;Sensor, Öltemperatur;NULL;NULL;20210401;NULL;736
Elektromotor;650;NISSAN;LEAF (ZE0);Gemischaufbereitung;Sensor, Kühlmitteltemperatur;STARTVOLT-LS 1409;NULL;Sensor, Kühlmitteltemperatur;NULL;NULL;20210401;NULL;4111
Elektromotor;650;NISSAN;LEAF (ZE0);Schaltgetriebe;Schaltgetriebe;APPROVEDGREEN-AANVRAAG GREEN2;NULL;Automatikgetriebe;NULL;NULL;20210401;NULL;3258
Elektromotor;650;NISSAN;LEAF (ZE0);Werkzeug, fahrzeugspezifisch;Montagewerkzeugsatz, Trag-/Führungsgelenk;SIDEM-R10079;NULL;Montagewerkzeugsatz, Trag-/Führungsgelenk;NULL;NULL;20210401;NULL;2101
Elektromotor;650;NISSAN;LEAF (ZE0);Werkzeug, fahrzeugspezifisch;Montagewerkzeugsatz, Trag-/Führungsgelenk;SPIDANCHASSISPARTS-51427;NULL;Montagewerkzeugsatz, Trag-/Führungsgelenk;NULL;NULL;20210401;NULL;5216
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Windabweiser;CLIMAIR-3883;NULL;Windabweiser;NULL;NULL;20210401;NULL;3414
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Windabweiser;CLIMAIR-3883;NULL;Windabweiser;NULL;NULL;20210401;NULL;3414
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Windabweiser;CLIMAIR-4486;NULL;Windabweiser;NULL;NULL;20210401;NULL;3414
Elektromotor;650;NISSAN;LEAF (ZE0);Karosserie;Windabweiser;CLIMAIR-4486;NULL;Windabweiser;NULL;NULL;20210401;NULL;3414
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-37131;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-42613;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-50381;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-94795;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-30137;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-37111;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-58575;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-12642;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-12644;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-19134;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-24398;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-30015;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-37041;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-38776;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-88989;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-94794;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-24397;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-37017;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-58576;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-88972;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-19133;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Zubehör;Schneekette;PEWAGTCD-50194;NULL;Schneekette;NULL;NULL;20210401;NULL;1003560
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Entlüfterschraube/-ventil, Bremssattel;QUICKBRAKE-0017;NULL;Entlüfterschraube/-ventil;NULL;NULL;20210401;NULL;5108
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Entlüfterschraube/-ventil, Bremssattel;QUICKBRAKE-0088;NULL;Entlüfterschraube/-ventil;NULL;NULL;20210401;NULL;5108
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Entlüfterschraube/-ventil, Bremssattel;TRISCAN-8105 3653;NULL;Entlüfterschraube/-ventil;NULL;NULL;20210401;NULL;1242
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Entlüfterschraube/-ventil, Bremssattel;KAWE-Q 0017;NULL;Entlüfterschraube/-ventil;NULL;NULL;20210401;NULL;2719
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Entlüfterschraube/-ventil, Bremssattel;TRISCAN-8105 3681;NULL;Entlüfterschraube/-ventil;NULL;NULL;20210401;NULL;1242
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Entlüfterschraube/-ventil, Bremssattel;KAWE-Q 0088;NULL;Entlüfterschraube/-ventil;NULL;NULL;20210401;NULL;2719
